"File name","WAVE0004.CSV","V 1.27"
"Title comment","4-8"
"Trigger Time","'25-12-10 15:23:04"
"Ch","A 1- 1","A 1- 2",
"Mode","Voltage","Voltage",
"Range","2V","2V",
"Comment","EL1-Br+","EL2-ORP",
"Scaling","Off","Off",
"Ratio"," 1.00000E+00"," 1.00000E+00",
"Offset"," 0.00000E+00"," 0.00000E+00",
"Time","1-1[V]","1-2[V]","Event",
 4.745000000E+02,-4.79200E-01,-3.85300E-01,0,
 4.746000000E+02,-4.64700E-01,-3.85300E-01,0,
 4.747000000E+02,-4.64800E-01,-3.85300E-01,0,
 4.748000000E+02,-4.64800E-01,-3.85200E-01,0,
 4.749000000E+02,-4.64700E-01,-3.85400E-01,0,
 4.750000000E+02,-4.64700E-01,-3.85400E-01,0,
 4.751000000E+02,-4.64800E-01,-3.85400E-01,0,
 4.752000000E+02,-4.64800E-01,-3.85300E-01,0,
 4.753000000E+02,-4.64800E-01,-3.85300E-01,0,
 4.754000000E+02,-4.64900E-01,-3.85300E-01,0,
 4.755000000E+02,-4.64800E-01,-3.85200E-01,0,
 4.756000000E+02,-4.64800E-01,-3.85200E-01,0,
 4.757000000E+02,-4.60400E-01,-3.85300E-01,0,
 4.758000000E+02,-4.60400E-01,-3.85300E-01,0,
 4.759000000E+02,-4.60400E-01,-3.85200E-01,0,
 4.760000000E+02,-4.60400E-01,-3.85200E-01,0,
 4.761000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.762000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.763000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.764000000E+02,-4.60500E-01,-3.85100E-01,0,
 4.765000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.766000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.767000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.768000000E+02,-4.60500E-01,-3.85200E-01,0,
 4.769000000E+02,-4.50100E-01,-3.85200E-01,0,
 4.770000000E+02,-4.50100E-01,-3.85200E-01,0,
 4.771000000E+02,-4.50000E-01,-3.85100E-01,0,
 4.772000000E+02,-4.49900E-01,-3.85100E-01,0,
 4.773000000E+02,-4.49900E-01,-3.85100E-01,0,
 4.774000000E+02,-4.49900E-01,-3.85100E-01,0,
 4.775000000E+02,-4.49900E-01,-3.85100E-01,0,
 4.776000000E+02,-4.49900E-01,-3.85200E-01,0,
 4.777000000E+02,-4.49900E-01,-3.85100E-01,0,
 4.778000000E+02,-4.49900E-01,-3.85200E-01,0,
 4.779000000E+02,-4.48200E-01,-3.85100E-01,0,
 4.780000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.781000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.782000000E+02,-4.46800E-01,-3.85200E-01,0,
 4.783000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.784000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.785000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.786000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.787000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.788000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.789000000E+02,-4.46800E-01,-3.85100E-01,0,
 4.790000000E+02,-4.46800E-01,-3.85200E-01,0,
 4.791000000E+02,-4.43900E-01,-3.85200E-01,0,
 4.792000000E+02,-4.43900E-01,-3.85200E-01,0,
 4.793000000E+02,-4.43800E-01,-3.85100E-01,0,
 4.794000000E+02,-4.43900E-01,-3.85100E-01,0,
 4.795000000E+02,-4.43900E-01,-3.85200E-01,0,
 4.796000000E+02,-4.43900E-01,-3.85100E-01,0,
 4.797000000E+02,-4.43900E-01,-3.85100E-01,0,
 4.798000000E+02,-4.43900E-01,-3.85100E-01,0,
 4.799000000E+02,-4.43900E-01,-3.85100E-01,0,
 4.800000000E+02,-4.43900E-01,-3.85200E-01,0,
 4.801000000E+02,-4.43900E-01,-3.85100E-01,0,
 4.802000000E+02,-4.51100E-01,-3.85100E-01,0,
 4.803000000E+02,-4.51100E-01,-3.85100E-01,0,
 4.804000000E+02,-4.51100E-01,-3.85100E-01,0,
 4.805000000E+02,-4.51100E-01,-3.85100E-01,0,
 4.806000000E+02,-4.50900E-01,-3.85100E-01,0,
 4.807000000E+02,-4.50900E-01,-3.85100E-01,0,
 4.808000000E+02,-4.50800E-01,-3.85100E-01,0,
 4.809000000E+02,-4.50900E-01,-3.85100E-01,0,
 4.810000000E+02,-4.50800E-01,-3.85100E-01,0,
 4.811000000E+02,-4.50900E-01,-3.85200E-01,0,
 4.812000000E+02,-4.50900E-01,-3.85100E-01,0,
 4.813000000E+02,-4.81500E-01,-3.85100E-01,0,
 4.814000000E+02,-4.81500E-01,-3.85200E-01,0,
 4.815000000E+02,-4.81400E-01,-3.85200E-01,0,
 4.816000000E+02,-4.81400E-01,-3.85100E-01,0,
 4.817000000E+02,-4.81400E-01,-3.85100E-01,0,
 4.818000000E+02,-4.81300E-01,-3.85100E-01,0,
 4.819000000E+02,-4.81200E-01,-3.85100E-01,0,
 4.820000000E+02,-4.81400E-01,-3.85100E-01,0,
 4.821000000E+02,-4.81400E-01,-3.85100E-01,0,
 4.822000000E+02,-4.81300E-01,-3.85100E-01,0,
 4.823000000E+02,-4.81200E-01,-3.85100E-01,0,
 4.824000000E+02,-5.17400E-01,-3.85100E-01,0,
 4.825000000E+02,-5.17300E-01,-3.85100E-01,0,
 4.826000000E+02,-5.17300E-01,-3.85100E-01,0,
 4.827000000E+02,-5.17300E-01,-3.85100E-01,0,
 4.828000000E+02,-5.17300E-01,-3.86100E-01,0,
 4.829000000E+02,-5.17200E-01,-3.86200E-01,0,
 4.830000000E+02,-5.17100E-01,-3.86100E-01,0,
 4.831000000E+02,-5.17100E-01,-3.86100E-01,0,
 4.832000000E+02,-5.17100E-01,-3.86100E-01,0,
 4.833000000E+02,-5.17100E-01,-3.86100E-01,0,
 4.834000000E+02,-5.17100E-01,-3.86100E-01,0,
 4.835000000E+02,-5.17000E-01,-3.86100E-01,0,
 4.836000000E+02,-5.26200E-01,-3.86100E-01,0,
 4.837000000E+02,-5.26200E-01,-3.86100E-01,0,
 4.838000000E+02,-5.26200E-01,-3.86100E-01,0,
 4.839000000E+02,-5.26200E-01,-3.86100E-01,0,
 4.840000000E+02,-5.26200E-01,-3.86100E-01,0,
 4.841000000E+02,-5.26100E-01,-3.86100E-01,0,
 4.842000000E+02,-5.26100E-01,-3.86100E-01,0,
 4.843000000E+02,-5.26100E-01,-3.86100E-01,0,
 4.844000000E+02,-5.26000E-01,-3.86100E-01,0,
 4.845000000E+02,-5.25900E-01,-3.86000E-01,0,
 4.846000000E+02,-5.20500E-01,-3.86100E-01,0,
 4.847000000E+02,-5.20500E-01,-3.86100E-01,0,
 4.848000000E+02,-5.20500E-01,-3.86100E-01,0,
 4.849000000E+02,-5.20400E-01,-3.86000E-01,0,
 4.850000000E+02,-5.20300E-01,-3.86000E-01,0,
 4.851000000E+02,-5.20300E-01,-3.86000E-01,0,
 4.852000000E+02,-5.20200E-01,-3.86000E-01,0,
 4.853000000E+02,-5.20100E-01,-3.85900E-01,0,
 4.854000000E+02,-5.20100E-01,-3.85900E-01,0,
 4.855000000E+02,-5.20300E-01,-3.86000E-01,0,
 4.856000000E+02,-5.20200E-01,-3.85900E-01,0,
 4.857000000E+02,-5.20100E-01,-3.85900E-01,0,
 4.858000000E+02,-5.20100E-01,-3.85900E-01,0,
 4.859000000E+02,-4.92600E-01,-3.85900E-01,0,
 4.860000000E+02,-4.92600E-01,-3.85900E-01,0,
 4.861000000E+02,-4.92700E-01,-3.85900E-01,0,
 4.862000000E+02,-4.92700E-01,-3.85800E-01,0,
 4.863000000E+02,-4.92800E-01,-3.85800E-01,0,
 4.864000000E+02,-4.92600E-01,-3.85900E-01,0,
 4.865000000E+02,-4.92700E-01,-3.85900E-01,0,
 4.866000000E+02,-4.92700E-01,-3.85900E-01,0,
 4.867000000E+02,-4.92800E-01,-3.85900E-01,0,
 4.868000000E+02,-4.92700E-01,-3.85800E-01,0,
 4.869000000E+02,-4.85900E-01,-3.85900E-01,0,
 4.870000000E+02,-4.85900E-01,-3.85800E-01,0,
 4.871000000E+02,-4.85900E-01,-3.85900E-01,0,
 4.872000000E+02,-4.85900E-01,-3.85800E-01,0,
 4.873000000E+02,-4.85800E-01,-3.86000E-01,0,
 4.874000000E+02,-4.85800E-01,-3.85900E-01,0,
 4.875000000E+02,-4.85900E-01,-3.85900E-01,0,
 4.876000000E+02,-4.85800E-01,-3.85900E-01,0,
 4.877000000E+02,-4.85900E-01,-3.86000E-01,0,
 4.878000000E+02,-4.85900E-01,-3.86000E-01,0,
 4.879000000E+02,-4.86000E-01,-3.86100E-01,0,
 4.880000000E+02,-4.86000E-01,-3.86100E-01,0,
 4.881000000E+02,-4.75800E-01,-3.86000E-01,0,
 4.882000000E+02,-4.75900E-01,-3.86100E-01,0,
 4.883000000E+02,-4.75900E-01,-3.86100E-01,0,
 4.884000000E+02,-4.75900E-01,-3.86100E-01,0,
 4.885000000E+02,-4.76000E-01,-3.86100E-01,0,
 4.886000000E+02,-4.76000E-01,-3.86100E-01,0,
 4.887000000E+02,-4.76100E-01,-3.86100E-01,0,
 4.888000000E+02,-4.76100E-01,-3.86100E-01,0,
 4.889000000E+02,-4.76100E-01,-3.86100E-01,0,
 4.890000000E+02,-4.76100E-01,-3.86200E-01,0,
 4.891000000E+02,-4.76000E-01,-3.86100E-01,0,
 4.892000000E+02,-4.71300E-01,-3.86100E-01,0,
 4.893000000E+02,-4.71300E-01,-3.86100E-01,0,
 4.894000000E+02,-4.71300E-01,-3.86200E-01,0,
 4.895000000E+02,-4.71300E-01,-3.86100E-01,0,
 4.896000000E+02,-4.71300E-01,-3.86200E-01,0,
 4.897000000E+02,-4.71300E-01,-3.86200E-01,0,
 4.898000000E+02,-4.71200E-01,-3.86100E-01,0,
 4.899000000E+02,-4.71300E-01,-3.86100E-01,0,
 4.900000000E+02,-4.71300E-01,-3.86200E-01,0,
 4.901000000E+02,-4.71200E-01,-3.86200E-01,0,
 4.902000000E+02,-4.71300E-01,-3.86100E-01,0,
 4.903000000E+02,-4.62100E-01,-3.86200E-01,0,
 4.904000000E+02,-4.62100E-01,-3.86200E-01,0,
 4.905000000E+02,-4.62200E-01,-3.86100E-01,0,
 4.906000000E+02,-4.62300E-01,-3.87100E-01,0,
 4.907000000E+02,-4.62400E-01,-3.87100E-01,0,
 4.908000000E+02,-4.62100E-01,-3.87100E-01,0,
 4.909000000E+02,-4.62200E-01,-3.87100E-01,0,
 4.910000000E+02,-4.62300E-01,-3.87100E-01,0,
 4.911000000E+02,-4.62400E-01,-3.87100E-01,0,
 4.912000000E+02,-4.62500E-01,-3.87100E-01,0,
 4.913000000E+02,-4.62500E-01,-3.87000E-01,0,
 4.914000000E+02,-4.58700E-01,-3.87000E-01,0,
 4.915000000E+02,-4.58800E-01,-3.86900E-01,0,
 4.916000000E+02,-4.58800E-01,-3.86900E-01,0,
 4.917000000E+02,-4.58700E-01,-3.87100E-01,0,
 4.918000000E+02,-4.58800E-01,-3.87000E-01,0,
 4.919000000E+02,-4.58800E-01,-3.86900E-01,0,
 4.920000000E+02,-4.58700E-01,-3.86800E-01,0,
 4.921000000E+02,-4.58800E-01,-3.86800E-01,0,
 4.922000000E+02,-4.58800E-01,-3.86700E-01,0,
 4.923000000E+02,-4.58800E-01,-3.86600E-01,0,
 4.924000000E+02,-4.58800E-01,-3.86600E-01,0,
 4.925000000E+02,-4.58800E-01,-3.86600E-01,0,
 4.926000000E+02,-4.55000E-01,-3.86700E-01,0,
 4.927000000E+02,-4.55000E-01,-3.86700E-01,0,
 4.928000000E+02,-4.55000E-01,-3.86600E-01,0,
 4.929000000E+02,-4.55000E-01,-3.86600E-01,0,
 4.930000000E+02,-4.55000E-01,-3.86600E-01,0,
 4.931000000E+02,-4.55100E-01,-3.86600E-01,0,
 4.932000000E+02,-4.55100E-01,-3.86500E-01,0,
 4.933000000E+02,-4.55200E-01,-3.86500E-01,0,
 4.934000000E+02,-4.55300E-01,-3.86400E-01,0,
 4.935000000E+02,-4.55100E-01,-3.86500E-01,0,
 4.936000000E+02,-4.60700E-01,-3.86400E-01,0,
 4.937000000E+02,-4.60800E-01,-3.86400E-01,0,
 4.938000000E+02,-4.60900E-01,-3.86300E-01,0,
 4.939000000E+02,-4.61000E-01,-3.86200E-01,0,
 4.940000000E+02,-4.61000E-01,-3.86100E-01,0,
 4.941000000E+02,-4.61100E-01,-3.86100E-01,0,
 4.942000000E+02,-4.61100E-01,-3.86200E-01,0,
 4.943000000E+02,-4.61200E-01,-3.86200E-01,0,
 4.944000000E+02,-4.61000E-01,-3.86200E-01,0,
 4.945000000E+02,-4.61100E-01,-3.86100E-01,0,
 4.946000000E+02,-4.61200E-01,-3.86200E-01,0,
 4.947000000E+02,-4.61300E-01,-3.86300E-01,0,
 4.948000000E+02,-4.89300E-01,-3.86300E-01,0,
 4.949000000E+02,-4.89300E-01,-3.86300E-01,0,
 4.950000000E+02,-4.89200E-01,-3.86200E-01,0,
 4.951000000E+02,-4.89200E-01,-3.86200E-01,0,
 4.952000000E+02,-4.89200E-01,-3.86200E-01,0,
 4.953000000E+02,-4.89300E-01,-3.86200E-01,0,
 4.954000000E+02,-4.89200E-01,-3.86200E-01,0,
 4.955000000E+02,-4.89200E-01,-3.86200E-01,0,
 4.956000000E+02,-4.89100E-01,-3.86200E-01,0,
 4.957000000E+02,-4.89200E-01,-3.86200E-01,0,
 4.958000000E+02,-4.89300E-01,-3.86300E-01,0,
 4.959000000E+02,-5.13100E-01,-3.86400E-01,0,
 4.960000000E+02,-5.13100E-01,-3.86400E-01,0,
 4.961000000E+02,-5.13200E-01,-3.86500E-01,0,
 4.962000000E+02,-5.13100E-01,-3.86400E-01,0,
 4.963000000E+02,-5.13100E-01,-3.86500E-01,0,
 4.964000000E+02,-5.13200E-01,-3.86500E-01,0,
 4.965000000E+02,-5.13200E-01,-3.86500E-01,0,
 4.966000000E+02,-5.13200E-01,-3.86500E-01,0,
 4.967000000E+02,-5.13100E-01,-3.86500E-01,0,
 4.968000000E+02,-5.13000E-01,-3.86500E-01,0,
 4.969000000E+02,-5.13000E-01,-3.86500E-01,0,
 4.970000000E+02,-5.13100E-01,-3.86500E-01,0,
 4.971000000E+02,-5.18900E-01,-3.86600E-01,0,
 4.972000000E+02,-5.18900E-01,-3.86600E-01,0,
 4.973000000E+02,-5.18700E-01,-3.86500E-01,0,
 4.974000000E+02,-5.18600E-01,-3.86600E-01,0,
 4.975000000E+02,-5.18500E-01,-3.86600E-01,0,
 4.976000000E+02,-5.18400E-01,-3.86700E-01,0,
 4.977000000E+02,-5.18300E-01,-3.86800E-01,0,
 4.978000000E+02,-5.18300E-01,-3.86900E-01,0,
 4.979000000E+02,-5.18200E-01,-3.87000E-01,0,
 4.980000000E+02,-5.18300E-01,-3.86800E-01,0,
 4.981000000E+02,-5.24400E-01,-3.86900E-01,0,
 4.982000000E+02,-5.24400E-01,-3.86900E-01,0,
 4.983000000E+02,-5.24300E-01,-3.87000E-01,0,
 4.984000000E+02,-5.24200E-01,-3.87000E-01,0,
 4.985000000E+02,-5.24200E-01,-3.87100E-01,0,
 4.986000000E+02,-5.24100E-01,-3.87100E-01,0,
 4.987000000E+02,-5.24100E-01,-3.87100E-01,0,
 4.988000000E+02,-5.24100E-01,-3.87000E-01,0,
 4.989000000E+02,-5.24100E-01,-3.87100E-01,0,
 4.990000000E+02,-5.24000E-01,-3.87100E-01,0,
 4.991000000E+02,-5.24000E-01,-3.87100E-01,0,
 4.992000000E+02,-5.24000E-01,-3.87100E-01,0,
 4.993000000E+02,-5.24000E-01,-3.87100E-01,0,
 4.994000000E+02,-5.18800E-01,-3.87100E-01,0,
 4.995000000E+02,-5.18700E-01,-3.87200E-01,0,
 4.996000000E+02,-5.18700E-01,-3.87200E-01,0,
 4.997000000E+02,-5.18700E-01,-3.87100E-01,0,
 4.998000000E+02,-5.18700E-01,-3.87200E-01,0,
 4.999000000E+02,-5.18700E-01,-3.87200E-01,0,
 5.000000000E+02,-5.18700E-01,-3.87300E-01,0,
 5.001000000E+02,-5.18700E-01,-3.87400E-01,0,
 5.002000000E+02,-5.18800E-01,-3.87500E-01,0,
 5.003000000E+02,-5.18700E-01,-3.87500E-01,0,
 5.004000000E+02,-5.12300E-01,-3.87600E-01,0,
 5.005000000E+02,-5.12200E-01,-3.87700E-01,0,
 5.006000000E+02,-5.12300E-01,-3.87500E-01,0,
 5.007000000E+02,-5.12300E-01,-3.87600E-01,0,
 5.008000000E+02,-5.12300E-01,-3.88700E-01,0,
 5.009000000E+02,-5.12300E-01,-3.88800E-01,0,
 5.010000000E+02,-5.12200E-01,-3.88900E-01,0,
 5.011000000E+02,-5.12300E-01,-3.89000E-01,0,
 5.012000000E+02,-5.12300E-01,-3.89100E-01,0,
 5.013000000E+02,-5.12300E-01,-3.89100E-01,0,
 5.014000000E+02,-5.12300E-01,-3.89100E-01,0,
 5.015000000E+02,-5.12300E-01,-3.89100E-01,0,
 5.016000000E+02,-4.86300E-01,-3.89100E-01,0,
 5.017000000E+02,-4.86300E-01,-3.89000E-01,0,
 5.018000000E+02,-4.86300E-01,-3.89000E-01,0,
 5.019000000E+02,-4.86300E-01,-3.88900E-01,0,
 5.020000000E+02,-4.86300E-01,-3.89000E-01,0,
 5.021000000E+02,-4.86300E-01,-3.89100E-01,0,
 5.022000000E+02,-4.86300E-01,-3.89200E-01,0,
 5.023000000E+02,-4.86300E-01,-3.89300E-01,0,
 5.024000000E+02,-4.86300E-01,-3.89100E-01,0,
 5.025000000E+02,-4.86300E-01,-3.89100E-01,0,
 5.026000000E+02,-4.79600E-01,-3.89300E-01,0,
 5.027000000E+02,-4.79500E-01,-3.89300E-01,0,
 5.028000000E+02,-4.79500E-01,-3.89300E-01,0,
 5.029000000E+02,-4.79500E-01,-3.89300E-01,0,
 5.030000000E+02,-4.79300E-01,-3.89200E-01,0,
 5.031000000E+02,-4.79300E-01,-3.89200E-01,0,
 5.032000000E+02,-4.79300E-01,-3.89300E-01,0,
 5.033000000E+02,-4.79300E-01,-3.89200E-01,0,
 5.034000000E+02,-4.79200E-01,-3.89100E-01,0,
 5.035000000E+02,-4.79200E-01,-3.89000E-01,0,
 5.036000000E+02,-4.79200E-01,-3.88900E-01,0,
 5.037000000E+02,-4.79200E-01,-3.88800E-01,0,
 5.038000000E+02,-4.70200E-01,-3.88700E-01,0,
 5.039000000E+02,-4.70200E-01,-3.88700E-01,0,
 5.040000000E+02,-4.70200E-01,-3.88500E-01,0,
 5.041000000E+02,-4.70300E-01,-3.89500E-01,0,
 5.042000000E+02,-4.70200E-01,-3.89600E-01,0,
 5.043000000E+02,-4.70200E-01,-3.89600E-01,0,
 5.044000000E+02,-4.70200E-01,-3.89500E-01,0,
 5.045000000E+02,-4.70300E-01,-3.89400E-01,0,
 5.046000000E+02,-4.70400E-01,-3.89400E-01,0,
 5.047000000E+02,-4.70500E-01,-3.89300E-01,0,
 5.048000000E+02,-4.70500E-01,-3.89200E-01,0,
 5.049000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.050000000E+02,-4.65200E-01,-3.89300E-01,0,
 5.051000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.052000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.053000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.054000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.055000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.056000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.057000000E+02,-4.65300E-01,-3.89100E-01,0,
 5.058000000E+02,-4.65300E-01,-3.89200E-01,0,
 5.059000000E+02,-4.65300E-01,-3.89100E-01,0,
 5.060000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.061000000E+02,-4.56100E-01,-3.89200E-01,0,
 5.062000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.063000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.064000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.065000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.066000000E+02,-4.56100E-01,-3.89200E-01,0,
 5.067000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.068000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.069000000E+02,-4.56100E-01,-3.89200E-01,0,
 5.070000000E+02,-4.56100E-01,-3.89100E-01,0,
 5.071000000E+02,-4.53800E-01,-3.89100E-01,0,
 5.072000000E+02,-4.53700E-01,-3.89100E-01,0,
 5.073000000E+02,-4.53700E-01,-3.89200E-01,0,
 5.074000000E+02,-4.53600E-01,-3.89200E-01,0,
 5.075000000E+02,-4.53500E-01,-3.89100E-01,0,
 5.076000000E+02,-4.53400E-01,-3.89100E-01,0,
 5.077000000E+02,-4.53400E-01,-3.89100E-01,0,
 5.078000000E+02,-4.53400E-01,-3.89100E-01,0,
 5.079000000E+02,-4.53400E-01,-3.89100E-01,0,
 5.080000000E+02,-4.53300E-01,-3.89100E-01,0,
 5.081000000E+02,-4.53300E-01,-3.89100E-01,0,
 5.082000000E+02,-4.53300E-01,-3.89100E-01,0,
 5.083000000E+02,-4.44900E-01,-3.89100E-01,0,
 5.084000000E+02,-4.44900E-01,-3.89100E-01,0,
 5.085000000E+02,-4.44800E-01,-3.89000E-01,0,
 5.086000000E+02,-4.44700E-01,-3.89000E-01,0,
 5.087000000E+02,-4.44800E-01,-3.89100E-01,0,
 5.088000000E+02,-4.44700E-01,-3.89000E-01,0,
 5.089000000E+02,-4.44600E-01,-3.89000E-01,0,
 5.090000000E+02,-4.44600E-01,-3.89000E-01,0,
 5.091000000E+02,-4.44500E-01,-3.88900E-01,0,
 5.092000000E+02,-4.44500E-01,-3.88800E-01,0,
 5.093000000E+02,-4.43200E-01,-3.88800E-01,0,
 5.094000000E+02,-4.43200E-01,-3.88800E-01,0,
 5.095000000E+02,-4.43100E-01,-3.88800E-01,0,
 5.096000000E+02,-4.43200E-01,-3.88800E-01,0,
 5.097000000E+02,-4.43200E-01,-3.88800E-01,0,
 5.098000000E+02,-4.43200E-01,-3.88800E-01,0,
 5.099000000E+02,-4.43200E-01,-3.88800E-01,0,
 5.100000000E+02,-4.43200E-01,-3.88900E-01,0,
 5.101000000E+02,-4.43200E-01,-3.89000E-01,0,
 5.102000000E+02,-4.43300E-01,-3.89100E-01,0,
 5.103000000E+02,-4.43400E-01,-3.89100E-01,0,
 5.104000000E+02,-4.43400E-01,-3.89100E-01,0,
 5.105000000E+02,-4.55800E-01,-3.89100E-01,0,
 5.106000000E+02,-4.55900E-01,-3.89100E-01,0,
 5.107000000E+02,-4.55900E-01,-3.89100E-01,0,
 5.108000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.109000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.110000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.111000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.112000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.113000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.114000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.115000000E+02,-4.56000E-01,-3.90100E-01,0,
 5.116000000E+02,-4.93200E-01,-3.90100E-01,0,
 5.117000000E+02,-4.93300E-01,-3.90100E-01,0,
 5.118000000E+02,-4.93400E-01,-3.90100E-01,0,
 5.119000000E+02,-4.93500E-01,-3.90100E-01,0,
 5.120000000E+02,-4.93600E-01,-3.90100E-01,0,
 5.121000000E+02,-4.93600E-01,-3.90000E-01,0,
 5.122000000E+02,-4.93600E-01,-3.90100E-01,0,
 5.123000000E+02,-4.93600E-01,-3.90000E-01,0,
 5.124000000E+02,-4.93600E-01,-3.90000E-01,0,
 5.125000000E+02,-4.93600E-01,-3.89900E-01,0,
 5.126000000E+02,-4.93700E-01,-3.89800E-01,0,
 5.127000000E+02,-4.93700E-01,-3.89700E-01,0,
 5.128000000E+02,-5.22800E-01,-3.89600E-01,0,
 5.129000000E+02,-5.22800E-01,-3.89600E-01,0,
 5.130000000E+02,-5.22800E-01,-3.89600E-01,0,
 5.131000000E+02,-5.22800E-01,-3.89600E-01,0,
 5.132000000E+02,-5.22800E-01,-3.89600E-01,0,
 5.133000000E+02,-5.22800E-01,-3.89600E-01,0,
 5.134000000E+02,-5.22900E-01,-3.89500E-01,0,
 5.135000000E+02,-5.22900E-01,-3.89500E-01,0,
 5.136000000E+02,-5.23100E-01,-3.89300E-01,0,
 5.137000000E+02,-5.23100E-01,-3.89200E-01,0,
 5.138000000E+02,-5.26800E-01,-3.89100E-01,0,
 5.139000000E+02,-5.26800E-01,-3.89100E-01,0,
 5.140000000E+02,-5.26700E-01,-3.89200E-01,0,
 5.141000000E+02,-5.26800E-01,-3.89100E-01,0,
 5.142000000E+02,-5.26900E-01,-3.89100E-01,0,
 5.143000000E+02,-5.27100E-01,-3.89200E-01,0,
 5.144000000E+02,-5.27200E-01,-3.89300E-01,0,
 5.145000000E+02,-5.27200E-01,-3.89100E-01,0,
 5.146000000E+02,-5.27200E-01,-3.89000E-01,0,
 5.147000000E+02,-5.27100E-01,-3.89100E-01,0,
 5.148000000E+02,-5.27100E-01,-3.89100E-01,0,
 5.149000000E+02,-5.27100E-01,-3.89100E-01,0,
 5.150000000E+02,-5.12700E-01,-3.89100E-01,0,
 5.151000000E+02,-5.12800E-01,-3.89200E-01,0,
 5.152000000E+02,-5.12800E-01,-3.89200E-01,0,
 5.153000000E+02,-5.12900E-01,-3.89400E-01,0,
 5.154000000E+02,-5.13000E-01,-3.89500E-01,0,
 5.155000000E+02,-5.13000E-01,-3.89500E-01,0,
 5.156000000E+02,-5.13000E-01,-3.89600E-01,0,
 5.157000000E+02,-5.12900E-01,-3.89600E-01,0,
 5.158000000E+02,-5.13000E-01,-3.89500E-01,0,
 5.159000000E+02,-5.12900E-01,-3.89600E-01,0,
 5.160000000E+02,-5.12800E-01,-3.89500E-01,0,
 5.161000000E+02,-5.01100E-01,-3.89500E-01,0,
 5.162000000E+02,-5.01000E-01,-3.89600E-01,0,
 5.163000000E+02,-5.00900E-01,-3.89700E-01,0,
 5.164000000E+02,-5.00800E-01,-3.89800E-01,0,
 5.165000000E+02,-5.00700E-01,-3.89900E-01,0,
 5.166000000E+02,-5.00700E-01,-3.90000E-01,0,
 5.167000000E+02,-5.00700E-01,-3.89800E-01,0,
 5.168000000E+02,-5.00700E-01,-3.90000E-01,0,
 5.169000000E+02,-5.00700E-01,-3.90000E-01,0,
 5.170000000E+02,-5.00500E-01,-3.90000E-01,0,
 5.171000000E+02,-5.00400E-01,-3.90100E-01,0,
 5.172000000E+02,-4.87100E-01,-3.90100E-01,0,
 5.173000000E+02,-4.87100E-01,-3.90100E-01,0,
 5.174000000E+02,-4.87000E-01,-3.90100E-01,0,
 5.175000000E+02,-4.87000E-01,-3.91100E-01,0,
 5.176000000E+02,-4.87100E-01,-3.91100E-01,0,
 5.177000000E+02,-4.87000E-01,-3.91100E-01,0,
 5.178000000E+02,-4.87000E-01,-3.91200E-01,0,
 5.179000000E+02,-4.87000E-01,-3.91200E-01,0,
 5.180000000E+02,-4.87000E-01,-3.91200E-01,0,
 5.181000000E+02,-4.87000E-01,-3.91300E-01,0,
 5.182000000E+02,-4.87000E-01,-3.91400E-01,0,
 5.183000000E+02,-4.80200E-01,-3.91500E-01,0,
 5.184000000E+02,-4.80200E-01,-3.91300E-01,0,
 5.185000000E+02,-4.80200E-01,-3.91500E-01,0,
 5.186000000E+02,-4.80200E-01,-3.91600E-01,0,
 5.187000000E+02,-4.80200E-01,-3.91600E-01,0,
 5.188000000E+02,-4.80200E-01,-3.91700E-01,0,
